Model,Task,Layer,Relative_Depth,Accuracy_Drop,M1_MSE_next,M1_MSE_prev,M1_MSE_start,M1_MSE_end,M1_MSE_mean,M1_MSE_local_mean,M1_MSE_local_global_ratio,M2_Cosine_next,M2_Cosine_prev,M2_Cosine_start,M2_Cosine_end,M2_Cosine_mean,M2_Cosine_local_mean,M2_Cosine_local_global_ratio,M3_Residual_next,M3_Residual_prev,M3_Residual_start,M3_Residual_end,M3_Residual_mean,M3_Residual_local_mean,M3_Residual_local_global_ratio,M4_CKA_next,M4_CKA_prev,M4_CKA_start,M4_CKA_end,M4_CKA_mean,M4_CKA_local_mean,M4_CKA_local_global_ratio,M5_L1_next,M5_L1_prev,M5_L1_start,M5_L1_end,M5_L1_mean,M5_L1_local_mean,M5_L1_local_global_ratio,M6_L_Inf_next,M6_L_Inf_prev,M6_L_Inf_start,M6_L_Inf_end,M6_L_Inf_mean,M6_L_Inf_local_mean,M6_L_Inf_local_global_ratio,M7_Var_Ratio_next,M7_Var_Ratio_prev,M7_Var_Ratio_start,M7_Var_Ratio_end,M7_Var_Ratio_mean,M7_Var_Ratio_local_mean,M7_Var_Ratio_local_global_ratio,M8_Pearson_next,M8_Pearson_prev,M8_Pearson_start,M8_Pearson_end,M8_Pearson_mean,M8_Pearson_local_mean,M8_Pearson_local_global_ratio,M10_Router_Router_Norm_Var,M10_Router_Router_Norm_Min,M10_Router_Router_Norm_Max,M10_Router_Router_Norm_Mean,M11_SVD_Ent,M12_KL_Noise,M13_LogitLens_Logit_Lens_KL,M13_LogitLens_Top1_Match_Rate,M14_Spectral_Norm,M15_Frobenius_Norm,M16_Effective_Rank,M17_Var_Shift,M18_Outlier_IoU,M19_Attn_MLP_Ratio,M13_LogitLens,F1_Rank_Normalized_Residual,F2_Depth_Penalized_Cosine,F3_NonLinear_Depth,M11_SVD_Ent_delta1,M11_SVD_Ent_delta2,M11_SVD_Ent_rel_change,M12_KL_Noise_delta1,M12_KL_Noise_delta2,M12_KL_Noise_rel_change,M13_LogitLens_delta1,M13_LogitLens_delta2,M13_LogitLens_rel_change,M14_Spectral_Norm_delta1,M14_Spectral_Norm_delta2,M14_Spectral_Norm_rel_change,M15_Frobenius_Norm_delta1,M15_Frobenius_Norm_delta2,M15_Frobenius_Norm_rel_change,M16_Effective_Rank_delta1,M16_Effective_Rank_delta2,M16_Effective_Rank_rel_change,M17_Var_Shift_delta1,M17_Var_Shift_delta2,M17_Var_Shift_rel_change,M18_Outlier_IoU_delta1,M18_Outlier_IoU_delta2,M18_Outlier_IoU_rel_change,M19_Attn_MLP_Ratio_delta1,M19_Attn_MLP_Ratio_delta2,M19_Attn_MLP_Ratio_rel_change,F1_Rank_Normalized_Residual_delta1,F1_Rank_Normalized_Residual_delta2,F1_Rank_Normalized_Residual_rel_change,F2_Depth_Penalized_Cosine_delta1,F2_Depth_Penalized_Cosine_delta2,F2_Depth_Penalized_Cosine_rel_change,M1_MSE_start_delta1,M2_Cosine_start_delta1,M3_Residual_start_delta1,M4_CKA_start_delta1,M5_L1_start_delta1,M6_L_Inf_start_delta1,M7_Var_Ratio_start_delta1,M8_Pearson_start_delta1
phi-tiny,csqa,21,0.6774193548387096,0.014684287812041117,0.0432583543912101,0.0412426376829715,12.538984155772066,12.582908515555268,3.852426374418738,0.05398707235022998,0.014013784324265477,0.0236107771949236,0.0276825528570514,0.8799608487095821,0.6719942853208647,0.34983947012652805,0.0324094151981925,0.0926408192129665,0.2094916889747569,0.2252447846041264,0.9978961031716148,1.362731943259368,0.7656068544233039,0.2199348385049904,0.28726863787470724,0.9999283113799848,0.99999928230345,0.1345492968218283,0.6096236243001952,0.8003829354136894,0.9999668032199415,1.2493604720017348,0.1506698088847058,0.1393700273895146,0.5219287104922957,0.867746308726624,0.4406821774406531,0.14737086920441417,0.3344153142881422,8.075543227886978,9.909707959024365,591.380615234375,584.6285479371417,214.5048120150695,7.71657168976505,0.03597388616711763,1.0098809219597793,0.9892604653216308,2.4877527312463414e-05,0.0932257797578189,0.673629941362214,0.9979136060145329,1.4813973418627377,0.9763888251966966,0.9723172676455868,0.1200322818184953,0.328129937666347,0.6501641577970844,0.967590026363401,1.488224186570987,0.0044900490902364,1.568947672843933,1.836785078048706,1.747053623199463,0.9804581999778748,0.038046081084758,4.7022624015808105,0.0,3.897622567302776,25.0759712255226,470.8189039500255,1.1637111692428588,0.819557123541832,0.0,0.0,0.002894386629194538,0.86439098941688,0.8230548917531015,0.006359040737151989,0.006999075412750022,0.00652812465427921,0.014363117865286802,0.0241566195618362,0.6064746937358756,0.0,0.0,0.0,0.0392889819055231,0.032530265034369066,0.010182888813507818,0.5213530288552342,0.6168356661526673,0.021232381814268786,0.8552998686737396,-0.6637109000726582,0.001819927886427708,0.0027624831199644095,0.0804836061000822,0.002379504928154974,0.030920433044433593,0.036592372775077875,0.03920744928178754,0.0,0.0,0.0,-0.00028429896956765196,-1.6545270530757272e-05,-0.08943915990885054,-0.052029939153696914,0.020530419934293498,-0.05677515378752063,0.12571177533373934,0.006843327408096678,0.0004291321096802081,0.00023047123211120124,0.03300076444846112,0.0,-2.855826883082871e-07,-0.006848396561020806
phi-tiny,csqa,22,0.7096774193548387,0.019089574155653412,0.0590766782214122,0.0432583543912101,12.65729758389947,12.647958728156064,3.9073004873575683,0.06900508720534534,0.017660552960018592,0.0363433287340924,0.0236107771949236,0.883201997986492,0.6581363912540611,0.353881816240714,0.032976891387202084,0.0931861705818326,0.2668828329011907,0.2011654330852283,0.9980140502681312,1.3182647922408084,0.7564528299725166,0.23814575068048524,0.31481903554292806,0.9999989219906876,0.9999283114776174,0.1355717248686823,0.6130601091525478,0.8002925854991643,0.9999707108340626,1.2495064026625304,0.1908049843747727,0.1506698088847058,0.5533971995432586,0.8672211408419848,0.4590448072370078,0.164737413212181,0.35887000627425897,3.6520734157452903,8.075543227886978,591.380615234375,588.1285479371417,216.89167540528365,8.788047386875512,0.04051814054372375,1.0086211212144145,0.9902232512892708,2.462394113193349e-05,0.0922809198764164,0.6669945255406122,1.0028429121779772,1.5035249500160863,0.963655141364542,0.9763888251966966,0.1167862293212068,0.342015338983817,0.6461209865366273,0.9670229618320887,1.496659264263986,0.0076740286312997,1.0411081314086914,1.318656086921692,1.1850380897521973,0.9740412831306458,0.0225959182716906,4.673022747039795,0.0,3.829138470145892,24.803373903598427,470.3353464378501,1.0973761126995087,0.7600258108377457,0.0,0.0,0.0028028188810856986,0.8128377740588005,0.842423539174232,-0.006416916847229004,-0.012775957584380992,-0.006544814299450863,-0.015450162813067402,-0.029813280678354204,-0.4060907818244922,0.0,0.0,0.0,-0.06848409715688408,-0.10777307906240718,-0.017570735999785758,-0.27259732192417374,-0.7939503507794079,-0.010870857980835535,-0.4835575121754232,-1.3388573808491628,-0.0010270562802778826,-0.06633505654335003,-0.06909753966331444,-0.05700302471661367,-0.05953131270408629,-0.09045174574851989,-0.07263839333957989,0.0,0.0,0.0,-9.15677481088395e-05,0.00019273122145881246,-0.03163632224708046,-0.05155321535807944,0.000476723795617473,-0.0596410837101129,0.11831342812740431,0.0032411492769098826,0.0001179470965163576,0.0010224280468539848,0.03146848905096289,0.0,-2.5358618052992313e-07,-0.0032460524972885013
phi-tiny,csqa,23,0.7419354838709677,0.05139500734214391,0.0919052425781104,0.0590766782214122,12.75924320049114,12.65392609134646,3.951701202235996,0.0924312699821081,0.02339024770051373,0.0338188068091527,0.0363433287340924,0.8868085634356927,0.6331026570705192,0.3626571134469616,0.03861063117379534,0.10646594161726315,0.3056703359986992,0.2465478530264994,0.9982369690035132,1.2296798062265943,0.7427099851455102,0.2649706674979223,0.35676195613453054,0.9999984948484748,0.9999989230646452,0.1358514625280119,0.6136126696428835,0.8004377585609777,0.9999841053987701,1.2492965173797388,0.1951825199656365,0.1908049843747727,0.6140026890967929,0.866338089486793,0.49313889989891774,0.18653344531268196,0.37825741382936867,14.114448966011466,3.6520734157452903,591.380615234375,588.1285479371417,217.38959000932692,9.342526297604422,0.0429759598753584,1.0269080206178232,0.9914578585523156,2.4401906081637643e-05,0.0914459156481141,0.661232776013754,1.0086147336174873,1.5253550166895427,0.9661801891381578,0.963655141364542,0.1131749414609261,0.3670805729040838,0.637345464580542,0.9613881949027183,1.5084255663873187,0.0394093245267868,0.946230173110962,1.8204374313354488,1.1112223863601685,0.9788742065429688,0.0292273559607565,4.606964528560638,0.0,3.918933506281871,25.24695237177723,470.6610311472191,1.135656616449356,0.748316577553749,0.0,0.0,0.002612665426361365,0.7519610103136435,0.861356769214109,0.004832923412322998,0.011249840259552002,0.004961723384854455,0.0066314376890658985,0.0220816005021333,0.2934794509933294,0.0,0.0,0.0,0.08979503613597917,0.15827913329286325,0.02345045415204261,0.44357846817880286,0.7161757901029766,0.017883795563572447,0.32568470936899985,0.809242221544423,0.0006924521234383807,0.03828050374984726,0.1046155602931973,0.03488366778431007,-0.011709233283996645,0.04782207942008965,-0.0154063626748282,0.0,0.0,0.0,-0.00019015345472433347,-9.858570661549397e-05,-0.06784364698252487,-0.06087676374515705,-0.009323548387077607,-0.0748941125621867,0.10194561659166901,0.0036065654492006827,0.00022291873538204943,0.00027973765932959305,0.060605489553534286,0.0,-2.2203505029584874e-07,-0.0036112878602806986
phi-tiny,csqa,24,0.7741935483870968,0.011747430249632852,0.0888732594974113,0.0919052425781104,13.082598633496708,12.8393404227998,4.117045588194134,0.10438312854706311,0.025353891834725816,0.0304913935751137,0.0338188068091527,0.8942624363105479,0.6249936903772737,0.37104475891685157,0.03590521953029768,0.09676789274249226,0.2552901629440907,0.2586975338808539,0.9986280734474594,1.1142975630865637,0.717394672170202,0.24363476148792018,0.3396104969824857,0.9999982971426504,0.9999984917242344,0.1361856850124987,0.6140808385478776,0.8006300273066101,0.999997635418816,1.249013402025256,0.2275036257568878,0.1951825199656365,0.6702658151330565,0.8690775400981076,0.5289195454366701,0.20695259665534885,0.3912742458651568,6.430557688370189,14.114448966011466,591.380615234375,588.6285479371417,222.33239404321398,8.792099201474201,0.0395448411342423,1.0155843276649494,0.9738368130335546,2.373204514072184e-05,0.08893099504719,0.6437762969309835,0.9954481950458399,1.5462641265996993,0.9695056422043784,0.9661801891381578,0.1057129047817133,0.3752351197719965,0.6289597246841658,0.9640930225573827,1.532837450774241,0.0067211161367595,1.2389893531799316,1.4864599704742432,1.410372018814087,0.975419819355011,0.0184987499378621,4.379568755626679,0.0,3.8098730703569808,25.305799898111594,472.3952667038396,1.2222044596672057,0.79575151014328,0.0,0.0,0.002358824567618561,0.7149374317968814,0.8798826901281197,-0.0034543871879577637,-0.008287310600280762,-0.0035289388206043437,-0.0107286060228944,-0.0173600437119603,-0.36707412183639443,0.0,0.0,0.0,-0.10906043592489034,-0.1988554720608695,-0.027829111096187686,0.05884752633436463,-0.38473094184443823,0.002330876434818663,1.7342355566204901,1.4085508472514903,0.003684680570204213,0.0865478432178497,0.048267339468002435,0.07620951788089125,0.04743493258953102,0.059144165873527665,0.0633888570858554,0.0,0.0,0.0,-0.00025384085874280427,-6.36874040184708e-05,-0.09715781292988823,-0.03702357851676208,0.02385318522839497,-0.04923603485946637,0.32335543300556857,0.007453872874855216,0.0003911044439461886,0.0003342224844868069,0.0562631260362636,0.0,-6.698609409158013e-07,-0.007462036679212802
phi-tiny,csqa,25,0.8064516129032258,0.019089574155653412,0.0939881045075345,0.0888732594974113,13.272937500115598,12.904176221139894,4.230866777883,0.645776098424738,0.15263446763389482,0.0298209222587379,0.0304913935751137,0.8962208509725884,0.6045120855416557,0.37996473527142743,0.03700298593241494,0.09738531605728246,0.2397932344948435,0.2332803339107811,0.9987765339239028,1.051417292872967,0.7119587756583527,0.24738121218704762,0.34746564028349397,0.9999974329485256,0.9999982950435516,0.1364475355180778,0.6144942799911062,0.800776223175293,0.9723405801400504,1.2142475647818451,0.2417442244672072,0.2275036257568878,0.7259158049324904,0.8709290067159573,0.5669662206628978,0.23537827046019047,0.41515395709083314,3.152404535217036,6.430557688370189,591.380615234375,588.6285479371417,224.46161732529148,77.53497709357084,0.34542643868087763,1.0065923839392572,0.984672896399252,2.334857864602756e-05,0.087487599579808,0.6338133239932056,0.8914100881388304,1.4064237102436845,0.9701764138871584,0.9695056422043784,0.1037525549335718,0.3957321429281914,0.6200403514549664,0.9629949639411757,1.553116599796008,0.0060471761971712,0.834282636642456,1.182489037513733,0.9053024649620056,0.9782885909080504,0.0222122366540133,4.403501749038696,0.0,3.82938851275534,25.301817763526486,473.4951994284144,1.1055685646533966,0.757857885479927,0.0,0.0,0.002220544774100463,0.6668994538004032,0.8980265101338745,0.0028687715530394398,0.006323158740997203,0.002941063423271828,0.003713486716151203,0.014442092739045603,0.2007425760456747,0.0,0.0,0.0,0.01951544239835945,0.1285758783232498,0.005122334009025398,-0.003982134585108099,-0.06282966091947273,-0.0001573605498005337,1.0999327245748418,-0.6343028320456483,0.0023284160577004,-0.11663589501380911,-0.2031837382316588,-0.09543075554279024,-0.037893624663353,-0.08532855725288402,-0.047619921772476426,0.0,0.0,0.0,-0.00013827979351809785,0.00011556106522470641,-0.05862233055241717,-0.04803797799647824,-0.011014399479716164,-0.06719186303582181,0.1903388666188892,0.0019584146620404974,0.00014846047644334615,0.00026185050557911427,0.05564998979943392,0.0,-3.8346649469428286e-07,-0.0019603498481415016
phi-tiny,csqa,26,0.8387096774193549,0.017621145374449174,2.717348535074551,0.0939881045075345,13.354532172306945,12.833066028029483,4.30408263020637,2.2814820348996787,0.5300739391846233,0.039132209609123,0.0298209222587379,0.9004012874398536,0.5670075961110242,0.38860483882536107,0.0461274055942563,0.1187000285816974,0.3148254619622992,0.2272004306462824,0.9988987974023156,0.9962492998655852,0.7131558288423456,0.27548379501439235,0.38628835871017475,0.8624783770458119,0.9999974297754692,0.1367376602157938,0.6151212038415851,0.800696080558915,0.9115849756784462,1.13849061669396,0.324523147259649,0.2417442244672072,0.7909705680379313,0.8638970405229479,0.6156625435382499,0.28548762728258004,0.4637079676443485,357.8036445536446,3.152404535217036,589.380615234375,587.6285479371417,224.97736468030038,179.66504530098283,0.7985916519001531,0.5036030303592276,0.993454804438045,2.3186912256279935e-05,0.0868800829861078,0.6296297859932174,0.7411189783398096,1.177071024353861,0.9608705520727516,0.9701764138871584,0.0995728839966823,0.4332381153965856,0.6114000239814529,0.9538719500995484,1.5601437865961563,0.0005221680621616,0.5642722845077515,0.6544538736343384,0.5875859260559082,0.9776415228843688,0.0190758942626416,3.7176893204450607,0.01171875,3.905308109409405,25.29889766225275,471.3507841668039,1.0643386373519896,0.7484791189432144,0.0,0.0,0.0021136048378768003,0.6040287106337372,0.915810939779251,-0.0006470680236816406,-0.0035158395767210804,-0.0006614285699488853,-0.0031363423913717027,-0.0068498291075229055,-0.14119885539779842,0.0,0.0,0.0,0.07591959665406467,0.05640415425570522,0.01982551428281143,-0.00292010127373743,0.0010620333113706693,-0.00011541073060561402,-2.1444152616105043,-3.244347986185346,-0.004528906025233592,-0.041229927301406954,0.07540596771240216,-0.03729296275200522,-0.009378766536712657,0.02851485812664034,-0.012375363133911854,0.0,0.0,0.0,-0.00010693993622366274,3.1339857294435114e-05,-0.04815932444640025,-0.06287074316666597,-0.014832765170187723,-0.09427319636924247,0.08159467219134697,0.004180436467265181,0.0001222634784128207,0.0002901246977159988,0.0650547631054409,-2.0,-1.616663897476239e-07,-0.004179670936889507
phi-tiny,csqa,27,0.8709677419354839,0.0,2.6232244122428643,2.717348535074551,6.867050482736661,6.221187719646582,4.687475439022242,2.1858789048655707,0.4663232763210379,0.0582949570414475,0.039132209609123,0.9085456760970908,0.5325747040526775,0.406662161447898,0.0531434538030507,0.130682071533664,0.3472443038962299,0.2948440884977554,0.9991059726520604,0.9323056184981906,0.7372814454161161,0.3030081597046223,0.41098031311859,0.839913564612883,0.8624783826108646,0.1471841605128468,0.6412780083026386,0.6637509795198119,0.890061405264482,1.3409568217397385,0.377191911019037,0.324523147259649,0.8661739387832441,0.8490623515419644,0.6981207078260222,0.3355377787502939,0.48063003218246153,219.68120393120392,357.8036445536446,303.06492126114927,291.3430845618346,316.74906827659515,227.1981674856675,0.7172812495427886,0.4687646447172133,2.0113914866217035,4.734333319205902e-05,0.178011496144787,1.2719405619848918,1.2071313332574078,0.9490469668052769,0.941699643099923,0.9608705520727516,0.0914115035184868,0.4677804310384292,0.593350854592648,0.9468536293086803,1.5957735973312928,0.018625047057867,0.4624626636505127,1.0329934358596802,0.5257772207260132,0.9778512120246888,0.0172015534481033,2.700319826602936,0.03515625,4.108667025026286,25.131900922307427,471.5096517059038,1.109378753185272,0.6630841827392578,0.0,0.0,0.001977277905442374,0.5484988646389701,0.9332565252573828,0.00020968914032004626,0.0008567571640016869,0.0002144846913840759,-0.0018743408145383,0.0012620015768334027,-0.09825703522633933,0.0,0.0,0.0,0.2033589156168807,0.12743931896281602,0.052072438312078306,-0.16699673994532205,-0.16407663867158462,-0.006600949265646805,0.15886753909990148,2.303282800710406,0.00033704736352713205,0.04504011583328227,0.08627004313468922,0.04231746762979438,-0.08539493620395655,-0.0760161696672439,-0.11409127394833218,0.0,0.0,0.0,-0.00013632693243442653,-2.938699621076379e-05,-0.06449972577247332,-0.05552984599476707,0.007340897171898897,-0.0919324611846779,-6.487481689570283,0.008144388657237212,0.0002071752497447843,0.01044650029705299,0.0752033707453128,-286.31569397322573,2.4156420935779082e-05,-0.008161380478195493
phi-tiny,csqa,28,0.9032258064516129,0.019089574155653412,0.4015279864064012,2.6232244122428643,2.962314583452679,2.24047488115734,6.931385344805854,2.5061781605231186,0.3615695904195536,0.0448669484167388,0.0582949570414475,0.9159997844340908,0.4569598678484205,0.45347812752432765,0.06927344910342802,0.15276028709224002,0.3267774213834633,0.4170452928709066,0.9991775773081204,0.8672006765317956,0.8601290134844246,0.3911702347573055,0.4547808853905241,0.9244957534530728,0.8399135697385895,0.2644334273972685,0.8045133744762336,0.5982579006025208,0.8561124317866675,1.4310089837400324,0.3897125122490523,0.377191911019037,0.9409143238844782,0.8219063691581301,0.7900330096980546,0.3741376511880748,0.47357217498734083,47.07724201474201,219.68120393120392,126.76913744577318,112.7174639127764,412.46688943373977,176.9508509930385,0.4290061954682924,1.197982569291492,2.279171248032948,0.0001001113963893,0.3744550460825974,2.79710910168299,2.034512564434954,0.727362605371184,0.9551280301970404,0.941699643099923,0.0839527686485787,0.5434499989758741,0.5465373693882236,0.9307203526774164,1.7029400057608044,0.0033436308149248,0.9614258408546448,1.191470980644226,1.0036907196044922,0.9739643931388856,0.0243548324797302,1.589870609343052,0.05859375,4.56208725470417,25.39482545852661,471.50390038400326,0.8092568601369858,0.5817049344778061,0.0,0.0,0.001839222695689909,0.4554905435145028,0.9503819266229829,-0.0038868188858032227,-0.004096508026123269,-0.003974857154142475,0.007153279031626901,0.009027619846165201,0.41585075750327927,0.0,0.0,0.0,0.4534202296778842,0.2500613140610035,0.11035701528404673,0.26292453621918455,0.4299212761645066,0.01046178468680048,-0.005751321900561379,-0.16461886100046286,-1.2197675868907965e-05,-0.30012189304828607,-0.34516200888156834,-0.2705314953856559,-0.08137924826145171,0.004015687942504842,-0.12272838107111383,0.0,0.0,0.0,-0.00013805520975246474,-1.7282773180382106e-06,-0.06982084277201173,-0.09300832112446733,-0.03747847512970026,-0.16956884894499602,-3.904735899283982,0.007454108336999998,7.160465606004252e-05,0.1172492668844217,0.07474038510123404,-176.29578381537607,5.276806319724098e-05,-0.0074587348699080985
phi-tiny,csqa,29,0.9354838709677419,0.008810572687224587,0.6775076144743317,0.4015279864064012,3.553360818156837,2.447623871956372,7.069742357438425,1.2544624562882478,0.17744104278297,0.0878948829000255,0.0448669484167388,0.9182888701570318,0.3994475801297624,0.4815774142969457,0.12763208305123003,0.2650292123282624,0.445209527289057,0.2903214722115128,0.9992552766245374,0.8165970395863007,0.8648368863558227,0.41370622651875755,0.47836329898419916,0.8851392540552887,0.92449575140279,0.264144031411795,0.818800369849662,0.636417163940236,0.9029276947766224,1.418767036023319,0.3841305437583985,0.3897125122490523,1.052008911833033,0.8180585110119187,0.8911513458238725,0.4314568533553733,0.484156652955883,79.52679668304668,47.07724201474201,128.50919988758733,116.52741413288288,399.5425281108744,88.5667594441032,0.22167041857257297,1.0280810810814716,0.8379161310527873,8.386836417095547e-05,0.3141190182176601,2.333874544170717,1.0147045883655939,0.4347725504206014,0.9120968164331495,0.9551280301970404,0.0816693212760705,0.600941451771351,0.5184335561148268,0.8724410625972482,1.6828406468372437,0.0015838339459151,1.514391541481018,1.6621607542037964,1.5918866395950315,0.9693202376365662,0.0068794785765931,0.6410608384758234,0.29296875,4.517593289321324,25.41203513235416,469.03733459508646,1.260264063835144,0.5813896269798279,0.0,0.0,0.0017410064777684516,0.3857593452966553,0.9672041516493516,-0.004644155502319447,-0.0007573366165162243,-0.004768301115559592,-0.0174753539031371,-0.024628632934764,-0.7175312709574708,0.0,0.0,0.0,-0.04449396538284578,-0.49791419506073,-0.009752984302736856,0.01720967382754779,-0.24571486239163676,0.0006776842729496746,-2.466565788916796,-2.4608144670162346,-0.005231273350884247,0.4510072036981583,0.7511290967464443,0.5573103249588947,-0.00031530749797825663,0.08106394076347345,-0.0005420402669633617,0.0,0.0,0.0,-9.82162179214575e-05,3.983899183100724e-05,-0.0534009384244879,-0.06973119821784751,0.023277122906619818,-0.15309033131579664,0.5910462347041578,0.0022890857229409534,7.769931641699035e-05,-0.0002893959854735062,0.11109458794855476,1.7400624418141462,-1.624303221834453e-05,-0.002283447372508199
phi-tiny,csqa,30,0.967741935483871,0.01321585903083688,2.111949663002114,0.6775076144743317,3.642087632178479,2.111949663002114,9.155130605952454,0.9714764992200772,0.10611279521040724,0.3170856599628095,0.0878948829000255,0.9410893615155216,0.3170856599628095,0.5666541821305411,0.13616771419989482,0.24030126001650928,0.7421192784078975,0.415669349814711,0.999525485860823,0.7421192784078975,1.0102168707967256,0.41983363670003304,0.4155876311522456,0.796682536943734,0.8851392519561899,0.2986158910257029,0.796682536943734,0.4121766238933439,0.8756301855877421,2.1244052493620247,0.7590524326768886,0.3841305437583985,1.1285053023932703,0.7590524326768886,0.9848048840493062,0.43057688071188815,0.43722049641369365,90.70675931613432,79.52679668304668,100.04807781997418,90.70675931613432,453.867323120728,64.75080460432022,0.14266460991057942,0.3049105935097717,0.9741372488054656,8.148961067782738e-05,0.3049105935097717,2.281991862419338,0.7736549486576242,0.3390261644046264,0.6834230606034581,0.9120968164331495,0.0588525216614585,0.6834230606034581,0.433357553045993,0.8639517688512021,1.9936234197027733,0.0015986564103513,1.7596831321716309,1.9269946813583372,1.8028937578201292,0.9725342988967896,0.004448345513083,0.3702021259814501,0.42578125,4.85876554588102,25.1866910592565,468.953978439547,1.0682555607557296,0.5711392563581467,0.0,0.0,0.0015824991597145927,0.29696844286547114,0.9837387536759294,0.0032140612602233887,0.007858216762542836,0.0033157888749542064,-0.0024311330635101,0.015044220839626999,-0.3533891466399568,0.0,0.0,0.0,0.3411722565596964,0.3856662219425422,0.07552079939691758,-0.22534407309765925,-0.24255374692520704,-0.008867612213031895,-0.08335615553949083,2.383209633377305,-0.000177717527777288,-0.19200850307941453,-0.6430157067775728,-0.15235577097636843,-0.010250370621681215,-0.009935063123702959,-0.01763081098458752,0.0,0.0,0.0,-0.00015850731805385886,-6.029110013240136e-05,-0.09104349701043435,-0.08879090243118415,-0.019059704213336637,-0.230171747006939,0.08872681402164195,0.022800491358489827,0.00027020923628562343,0.03447185961390792,0.07649639056023738,-28.461122067613147,-2.3787534931280906e-06,-0.022816799614612006
phi-tiny,csqa,31,1.0,0.023494860499265705,0.0,2.111949663002114,1.1028970110914338,0.0,8.57710401602181,1.5198578449861622,0.17719941858812804,0.0,0.3170856599628095,0.966280228604031,0.0,0.7165479247615502,0.23884441336419063,0.33332650165771643,0.0,1.3764874702784782,0.9995983880528848,0.0,1.5231042870859648,0.9394432390253628,0.6167950851257403,1.0,0.7966825357233277,0.390025616528117,1.0,0.5831633467418338,0.8718276358256078,1.4949973094186393,0.0,0.7590524326768886,0.8278010814137189,0.0,0.8319267019016224,0.5257036478962691,0.6319110157934611,0.0,90.70675931613432,22.342172633615505,0.0,450.9617729483814,69.07805781633907,0.1531794088987955,1.0,3.3088469483830907,0.000268487364505,1.0,7.586121099950643,2.513182294066083,0.33128686724380757,1.0,0.6834230606034581,0.0338216900679051,1.0,0.2835797496760408,0.7614548374582698,2.68515236240598,0.0165918655693531,0.8871002197265625,1.3774584531784058,0.9567850828170776,0.9422240853309632,0.0069041166570968,2.4314198791980743,0.67578125,6.256845442753918,25.84102242397812,434.9167069489101,2.104981899738312,0.5035305277705192,0.0,0.0,0.0,0.0,1.0,-0.030310213565826305,-0.033524274826049694,-0.03116621552598109,0.0024557711440138,0.0048869042075239,0.5520639385567392,0.0,0.0,0.0,1.3980798968728978,1.0569076403132014,0.2877438484468773,0.6543313647216209,0.8796754378192801,0.025979250834584855,-34.0372714906369,-33.953915335097406,-0.07258126181996905,1.0367263389825823,1.2287348420619968,0.9704853193080107,-0.06760872858762745,-0.05735835796594624,-0.11837520855899941,0.0,0.0,0.0,-0.0015824991597145927,-0.0014239918416607338,-1.0,-0.29696844286547114,-0.208177540434287,-1.0,-2.5391906210870454,0.025190867088509372,7.290219206179671e-05,0.09140972550241411,-0.3007042209795514,-77.70590518635868,0.0001869977538271726,-0.025030831593553397
phi-tiny,siqa,0,0.0,0.8622754491017963,0.003125389570283,0.0,0.0,1.089556391596794,9.333023281906904,0.0022961283642507335,0.0002460219260843386,0.1402207885980606,0.0,0.0,0.9690310657024384,0.7615805732263252,0.12454021791617072,0.16352861684095435,0.9830187915563584,0.0,0.0,66.23886805725098,79.8317608033754,0.8481315387487411,0.0106239863708763,0.8259805629849434,1.0,1.0,0.24956736895442,0.17211255458963565,0.8821826096971831,5.125614494973584,0.0097536216508597,0.0,0.0,0.8230864073038101,0.4303572676928015,0.0082604266417523,0.019194346750185307,7.6409716796875,0.0,0.0,22.324962646484376,457.58529631900785,5.272478190104167,0.011522394256341904,12.039022486686706,1.0,1.0,3356.8053071289064,28784.020653177424,9.136889589150746,0.00031742923267190685,0.8597757519483566,1.0,1.0,0.0310693476460874,0.23841065278917084,0.8754600107669831,3.672067488817685,1.610327124595642,0.9642540216445924,6.153421401977539,1.7129638195037842,0.9580479264259338,1.69229856133461,4.804845541715622,0.0,3.362152796902069,20.621471607521787,412.2651629121336,4.610290937185288,0.3950120623707771,0.0,0.0,0.16067054375559253,9.690310657024384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
